0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178
-12.817084987048188,-2.525656789219611,2.8544014478527506,-14.934565507812259,-36.98935068874456,-52.725875257692316,-11.15293733209324,-76.70495124904943,-166.79630579091065,-137.47025542871782,-145.945469376392,-485.24032595341305,-347.1823247252401,-514.3587260689917,-178.3315776672291,-1591.6040291188704,-398.2729461462116,-919.8822449103744,-1043.742300448045,-518.9072369168358,-1654.4905478397143,760.7223683967321,-1602.8264129588324,652.1036811582562,506.37521880308066,1357.1061388160751,1777.9634083355868,856.4579774398659,1453.739672054345,1627.7851840588496,2326.191997412594,412.1557194988217,1546.9989589428678,474.8641425221652,1447.4789660612043,817.0095589701999,287.5834596632131,875.997906130523,399.4919703501421,649.7547426595214,-190.52826964772325,516.2403612526043,207.00480524840606,442.3558000536126,-181.12608276673595,5284.737758790706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.457879942883714,9.665007428325328,-19.58745695483108,4.003201699016412,-13.686775146117926,-28.939492854417928,-57.193272592307565,-82.99565705528018,-11.371565478713993,-99.55139904271803,-159.45844568620677,-238.38601366712965,-348.37232926703865,-295.16874514033583,-652.9337754346401,-342.9314420968335,-781.4675903211377,-800.131002089443,-371.01132604121597,-1032.9546095809794,-119.68613633921302,-208.14747058953495,-509.935751770638,67.62488934063437,866.8543890743697,546.8019990099475,705.6970420916791,699.7859643853078,1823.8222320477048,333.7993436202268,1711.58072902745,927.2373927573711,853.4084262075015,800.035290882928,602.9393061281572,618.0110696839813,346.706400320188,528.5631616207083,377.7428516431959,270.722825094438,195.99786377973112,-111.83070344009873,74.09821423232002,433.4243884912928,-70.6128142958264,3451.912233827234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.627881252758073,18.415571482853004,10.542485737756504,-39.35838376831211,-19.468783389639515,-40.877307415997706,22.49409649643696,-155.67118401945825,-159.40909603569216,-96.83741758303482,-174.18275131182887,-252.84522032456232,-392.8951279688448,-386.487093271754,-872.0500104971226,-491.7635638669096,-838.0041680550021,-1301.4717815930585,-490.39234339246855,-1023.9621934552499,-271.7811909588527,-685.9253036510626,-682.5222002446902,1390.7041619869983,-258.7862235432175,778.1876945186522,1679.5993754275105,775.5671075697435,1279.5986316981662,2159.034427015703,897.5030400094475,1778.4403061862213,791.7236377398127,1606.2150194636463,169.9733197326062,905.8529042627327,792.2325043960367,232.41239438647463,333.9955271407894,648.0472259464601,215.5511404605745,90.25880456563453,232.4191454223767,-212.4176164414932,529.2338408330245,4421.399960242848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.70107682744369,11.743181667499758,-14.01626649145565,-40.336739870172664,-17.019527799900732,-71.29569407363174,-50.9249087578564,-106.53462041833649,-279.64593811794526,-70.70229971989394,-613.2795078218456,-267.0194470357443,-321.44758455790617,-800.2435887763421,-956.9445978352991,-1106.698346355301,-1257.4323332722904,-1388.632312724367,-1216.3658993883166,-1214.114495374932,-1984.411641689627,-189.67446773068497,296.9248011590925,-840.8821288007416,1525.2065275091202,1073.4729481069742,1211.514445599098,3557.6872264024105,2101.0684079048374,1743.4317895862116,2341.013729263421,1905.9946481794666,1720.241345116983,1821.66217438338,881.1636718851001,1307.8166548143884,1360.869227104836,495.57479850810313,162.5401670054689,398.96146876861485,991.5980540016443,583.0740954778871,-171.19619703688545,283.3029470970895,138.5959714281313,7002.391214323421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.852151415413545,13.777749219594785,-10.241671147813632,-9.12792956816074,-12.470324766660934,7.119990693013807,-27.0095857632632,-50.51511795305945,-18.58026981481978,-128.63207122734528,-63.95500247421634,-117.40450080936118,-78.86751992547211,-248.75833404881146,-237.6194729688605,-231.89534731019833,-162.13929748217785,-200.94906567023796,-503.6779261570634,-231.6616013798506,-52.73196910253943,-210.9279315198576,-64.24432657503563,124.40179126239526,281.0907356426469,139.6884071636292,282.8581561591636,426.61294039138585,427.23688534064235,575.1815273328301,581.037238783523,217.92021116541815,487.89478132371136,270.9982617430356,276.42306647830577,654.118521787938,-5.770642916964708,415.5507010153435,-70.67706756359098,454.3327525535923,104.22780367181431,-52.02735922544117,342.4977773169266,-144.69126901068273,-206.81445349041252,3042.443817774667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.0072921975406155,0.20791189428334622,1.3972487377802898,-7.086544669347108,-5.076413591182247,-30.49691197462133,2.227780358664658,-36.86454526638038,-3.3158853384455784,-43.173708124089195,-110.44726098310454,-61.091988717450384,-31.410948710662176,-133.5610169180276,-148.6437671752854,-232.82420012003672,-128.64409961656264,-233.00750295813867,-245.78093288218196,-289.3049223944519,-135.4596039538342,-98.79803997419869,-89.96459126783397,380.0776569259459,228.95475213620458,379.55861113035644,347.2470078499304,156.32206856830055,202.09124497010328,377.1858156787098,245.8229465836272,297.8150141856618,154.37696460612986,349.28626241468464,-11.09372766424478,28.007377211690095,255.35390522932948,148.98215830789647,367.25806766497885,-7.340387749161268,18.519857606067234,98.11400228523124,-80.2399901500803,9.229141257870484,166.22857685036342,1824.9833172495983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.419938221693942,3.664616994733781,-1.1942433855784012,-7.017636556693878,-1.2329573761484043,-26.43577181625776,10.672808675010131,-44.42777337409672,-4.909126124094088,-33.07144578934877,-53.81850258230495,-33.19185977649737,-76.23518483282288,-74.00221638419116,-111.4852824338305,-52.33650515691928,-79.9112768175005,-127.72714646650479,-94.43916480971667,-174.8537372555265,-78.86772486824745,-14.2023527711664,-85.58731824649614,-21.02728649945433,133.7360736879149,67.63057900426925,257.72145921582614,196.7496728140423,5.568759758147811,312.98035857881155,151.65893175826892,248.34255818913664,68.4953615787683,217.008404749797,200.0343908785174,217.10427663333672,106.34335531485284,200.86865428457097,-38.35461039991998,197.4416126189745,40.9760119559075,-19.81932113971747,-96.70373131366577,194.10444133479987,76.00088350980853,1347.6163543116359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.177195700671514,4.421763784325266,-3.059349045930584,3.423293104717807,-23.651449693005546,16.899844524312034,-3.9016299266885803,-30.58417515910768,-37.95053223262966,-28.744462144830877,-68.62504312956592,-52.18020432919647,-77.64496359774718,-30.798350683252647,-144.67517256563312,-239.09804412020708,21.22145118239184,-147.2461129320969,-117.29670013489178,-288.69791972835884,-172.59189237584897,-71.59280879519984,67.39488311039582,114.38312558434782,23.85923975887119,88.57286197180946,293.24971236621496,215.4946119919293,227.03839231043096,106.61058540026006,321.3552566644706,276.35078587806527,175.7688253824169,204.6676650924756,202.14203671181073,173.92459668617374,201.57450947727662,124.02426363187023,20.330490265167526,89.95349427288234,30.794203998597403,41.00442439756982,193.16362773698964,8.588579520069331,61.77734799330117,1600.6524735171606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.14782609520986,57.07816412052024,-17.159754716368287,-9.860361040386517,-11.366836900404834,-54.882782605941756,41.492377591035506,-85.57842714980745,-117.75422112523941,-40.04788949512108,-142.13326055122823,-116.66622885967148,-86.27025301856379,-272.279595106521,-404.542894319633,-322.4014513764701,-112.02937016054283,-460.7741655114138,-932.5371505094771,-426.18775023284576,-661.9425668806892,-722.7310835606795,-3024.8790273698005,2495.182446031477,1404.773480633756,350.3006362304856,1318.073951986601,853.8175085753616,962.1506917385911,315.44914354059244,1131.693787821513,583.850536493079,405.44811182590956,985.6774563990639,207.30909933654306,191.96329285731673,508.03784032745483,339.79006212782855,494.0657134578447,-1.6666983201439933,127.42243449031331,84.68266310244057,60.66966236821547,41.72482846934871,-248.72178594162412,3865.3900632532204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.650041320636,31.655646771818347,-19.35056746146004,12.108629799849671,-27.961805050316087,-10.448153855927377,-59.05656017719397,-38.74817093420156,-90.88342185811094,-96.57585558078857,-203.19644471094654,-42.12016670348932,-474.4229031105965,-456.0280264655723,-421.33142302065045,-531.9127533052862,-1287.7051340228884,-355.57037081228333,-1375.4346832934853,-502.10034096406986,128.44344561125033,92.40394749047378,-217.58070161771286,701.0146967545359,458.59542898102643,974.3020007792577,485.2428893597531,959.310455018781,970.5080350295087,395.0484201293926,1778.8779454723233,795.7407261532869,611.7917385540284,837.7399672869765,762.8907111370585,337.9866979025524,923.9081570051187,31.151662888235812,335.5637445029824,227.1033155037394,524.9276856188043,110.54184281858029,81.2222475849113,193.6356558931235,-190.59238898987934,3725.313945483383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
